phi_degree,psi_degree,free_energy_kj_mol,samples
152.49999999999997,12.499999999999986,19.39368739185079,0.0
157.49999999999997,12.499999999999986,19.307281836622675,0.0
162.49999999999997,12.499999999999986,19.110650047179572,0.0
167.5,12.499999999999986,18.777364855136597,0.0
172.5,12.499999999999986,18.367092801987695,11.0
177.5,12.499999999999986,18.017290065572947,40.0
-177.5,17.500000000000007,17.78868321343666,13.0
-172.5,17.500000000000007,17.64569976828581,0.0
-167.5,17.500000000000007,17.31774046902564,0.0
-162.5,17.500000000000007,16.595697000664618,0.0
-157.5,17.500000000000007,15.50862176048181,11.0
-152.5,17.500000000000007,14.337982479813189,38.0
-147.5,17.500000000000007,13.423957237100117,19.0
-142.5,17.500000000000007,12.943334002430065,0.0
-137.5,17.500000000000007,12.845206681269593,38.0
-132.5,17.500000000000007,12.920139138724696,13.0
-127.50000000000001,17.500000000000007,12.873257793461297,35.0
-122.50000000000001,17.500000000000007,12.413955712799572,13.0
-117.50000000000001,17.500000000000007,11.442225401847894,38.0
-112.5,17.500000000000007,10.196010999321905,61.0
-107.5,17.500000000000007,9.088872243055135,35.0
-102.5,17.500000000000007,8.30423845740139,20.0
-97.5,17.500000000000007,7.647824945452417,58.0
-92.50000000000001,17.500000000000007,6.918290136202696,90.0
-87.5,17.500000000000007,6.3206823964869745,90.0
-82.50000000000001,17.500000000000007,6.344600939925923,59.0
-77.5,17.500000000000007,7.265180194575038,42.0
-72.5,17.500000000000007,8.883271890826515,31.0
-67.5,17.500000000000007,10.734179346434093,23.0
-62.50000000000001,17.500000000000007,12.458468908078595,2.0
-57.500000000000014,17.500000000000007,13.97283518078638,2.0
-52.500000000000014,17.500000000000007,15.35734718195471,17.0
-47.5,17.500000000000007,16.644742383831005,26.0
-42.5,17.500000000000007,17.747667938381312,11.0
-37.50000000000001,17.500000000000007,18.556441703930386,0.0
-32.500000000000014,17.500000000000007,19.047901369276886,0.0
-27.499999999999993,17.500000000000007,19.292229473512247,0.0
-22.5,17.500000000000007,19.390808123719324,0.0
-17.500000000000007,17.500000000000007,19.42282669304389,0.0
-12.50000000000001,17.500000000000007,19.431131861029375,0.0
-7.500000000000017,17.500000000000007,19.43282739377039,0.0
-2.4999999999999973,17.500000000000007,19.432989062187133,0.0
2.4999999999999973,17.500000000000007,19.43232224973943,0.0
7.499999999999991,17.500000000000007,19.428964380517797,0.0
12.499999999999986,17.500000000000007,19.416138621207566,0.0
17.500000000000007,17.500000000000007,19.37728381415481,0.0
22.5,17.500000000000007,19.284277231414347,0.0
27.499999999999993,17.500000000000007,19.107865585291208,0.0
32.499999999999986,17.500000000000007,18.834590022400022,0.0
37.499999999999986,17.500000000000007,18.45504058167386,0.0
42.5,17.500000000000007,17.909799755407946,0.0
47.5,17.500000000000007,17.076530697697308,0.0
52.49999999999999,17.500000000000007,15.890072962090969,0.0
57.499999999999986,17.500000000000007,14.495639641198766,17.0
62.49999999999998,17.500000000000007,13.233980259968247,72.0
67.49999999999997,17.500000000000007,12.478684276042724,9.0
72.49999999999997,17.500000000000007,12.500206999471132,33.0
77.50000000000001,17.500000000000007,13.362136308790035,19.0
82.50000000000001,17.500000000000007,14.821526521231641,25.0
87.5,17.500000000000007,16.4008833812557,0.0
92.5,17.500000000000007,17.677266493073468,0.0
97.49999999999999,17.500000000000007,18.50530344944573,0.0
102.49999999999999,17.500000000000007,18.97061283533854,0.0
107.49999999999999,17.500000000000007,19.21464806048222,0.0
112.49999999999997,17.500000000000007,19.336441085495863,0.0
117.49999999999997,17.500000000000007,19.391816366371504,0.0
122.50000000000001,17.500000000000007,19.414357218967435,0.0
127.50000000000001,17.500000000000007,19.42363047692706,0.0
132.5,17.500000000000007,19.428285275449227,0.0
137.5,17.500000000000007,19.43071135727072,0.0
142.5,17.500000000000007,19.430556107779314,0.0
147.49999999999997,17.500000000000007,19.423612599261798,0.0
152.49999999999997,17.500000000000007,19.39466223370226,0.0
157.49999999999997,17.500000000000007,19.30752171461754,0.0
162.49999999999997,17.500000000000007,19.109155771813057,0.0
167.5,17.500000000000007,18.7716213825517,0.0
172.5,17.500000000000007,18.35372160868071,0.0
177.5,17.500000000000007,17.994878786732457,13.0
-177.5,22.5,17.57262323778135,8.0
-172.5,22.5,17.277248513154547,21.0
-167.5,22.5,16.81169108666046,16.0
-162.5,22.5,15.982960284026515,4.0
-157.5,22.5,14.818029638496542,27.0
-152.5,22.5,13.583212850199843,73.0
-147.5,22.5,12.58289850010254,18.0
-142.5,22.5,11.957052501150176,15.0
-137.5,22.5,11.668829319162866,79.0
-132.5,22.5,11.581262522021373,17.0
-127.50000000000001,22.5,11.455394431131682,44.0
-122.50000000000001,22.5,10.966099306658737,9.0
-117.50000000000001,22.5,9.921640279937494,38.0
-112.5,22.5,8.53747584644553,50.0
-107.5,22.5,7.349006121192912,66.0
-102.5,22.5,6.71525563104456,33.0
-97.5,22.5,6.4865612311465,38.0
-92.50000000000001,22.5,6.284397826852305,38.0
-87.5,22.5,6.02462318253034,87.0
-82.50000000000001,22.5,6.032174494071014,56.0
-77.5,22.5,6.690921940418245,62.0
-72.5,22.5,8.077017349666876,52.0
-67.5,22.5,9.908096726706678,23.0
-62.50000000000001,22.5,11.786168174622727,43.0
-57.500000000000014,22.5,13.475865023583578,16.0
-52.500000000000014,22.5,14.963697538726791,25.0
-47.5,22.5,16.30107720822448,2.0
-42.5,22.5,17.46096386254323,7.0
-37.50000000000001,22.5,18.355018034318448,11.0
-32.500000000000014,22.5,18.935112932751796,0.0
-27.499999999999993,22.5,19.242803898025088,0.0
-22.5,22.5,19.373956157371914,0.0
-17.500000000000007,22.5,19.418368207269896,0.0
-12.50000000000001,22.5,19.430216863019496,0.0
-7.500000000000017,22.5,19.43265609373881,0.0
-2.4999999999999973,22.5,19.43277171867776,0.0
2.4999999999999973,22.5,19.431188126699723,0.0
7.499999999999991,22.5,19.423842733841926,0.0
12.499999999999986,22.5,19.39746627959578,0.0
17.500000000000007,22.5,19.32191921399268,0.0
22.5,22.5,19.149556161999016,0.0
27.499999999999993,22.5,18.836192544970082,0.0
32.499999999999986,22.5,18.37528147393253,0.0
37.499999999999986,22.5,17.79434466452563,0.0
42.5,22.5,17.087702924380654,0.0
47.5,22.5,16.18226039773015,2.0
52.49999999999999,22.5,15.049630702895398,10.0
57.499999999999986,22.5,13.856157015142443,46.0
62.49999999999998,22.5,12.928284028534847,41.0
67.49999999999997,22.5,12.56833331167593,28.0
72.49999999999997,22.5,12.935001512651379,31.0
77.50000000000001,22.5,13.999348882866139,36.0
82.50000000000001,22.5,15.498304824244602,25.0
87.5,22.5,17.00170964233915,0.0
92.5,22.5,18.150753766611597,0.0
97.49999999999999,22.5,18.842950298771598,0.0
102.49999999999999,22.5,19.185963730676672,0.0
107.49999999999999,22.5,19.335133961534634,0.0
112.49999999999997,22.5,19.395958962410674,0.0
117.49999999999997,22.5,19.419589124461247,0.0
122.50000000000001,22.5,19.428097002968293,0.0
127.50000000000001,22.5,19.43103571015049,0.0
132.5,22.5,19.432161540761204,0.0
137.5,22.5,19.432466101248593,0.0
142.5,22.5,19.431198242722225,0.0
147.49999999999997,22.5,19.423882187053557,0.0
152.49999999999997,22.5,19.395707379903342,0.0
157.49999999999997,22.5,19.31219854232314,0.0
162.49999999999997,22.5,19.121079250471247,0.0
167.5,22.5,18.78648788541712,0.0
172.5,22.5,18.344522115613607,0.0
177.5,22.5,17.909065687826434,0.0
-177.5,27.499999999999993,16.984733478146808,16.0
-172.5,27.499999999999993,16.473267423869444,5.0
-167.5,27.499999999999993,15.865418469885059,8.0
-162.5,27.499999999999993,15.002401407691707,8.0
-157.5,27.499999999999993,13.883908731601194,18.0
-152.5,27.499999999999993,12.707050167732863,30.0
-147.5,27.499999999999993,11.706249898649697,8.0
-142.5,27.499999999999993,10.996022878436946,21.0
-137.5,27.499999999999993,10.577759106933105,58.0
-132.5,27.499999999999993,10.380901208075645,31.0
-127.50000000000001,27.499999999999993,10.197526294719474,4.0
-122.50000000000001,27.499999999999993,9.668578874506924,26.0
-117.50000000000001,27.499999999999993,8.54261924609518,18.0
-112.5,27.499999999999993,7.031269554348485,33.0
-107.5,27.499999999999993,5.76545540893103,38.0
-102.5,27.499999999999993,5.245025953005808,123.0
-97.5,27.499999999999993,5.3841237479421205,66.0
-92.50000000000001,27.499999999999993,5.695143687396547,46.0
-87.5,27.499999999999993,5.845865646724256,36.0
-82.50000000000001,27.499999999999993,5.960634327368706,26.0
-77.5,27.499999999999993,6.454219911025547,39.0
-72.5,27.499999999999993,7.630342911853697,79.0
-67.5,27.499999999999993,9.399661300681394,40.0
-62.50000000000001,27.499999999999993,11.365515699360824,6.0
-57.500000000000014,27.499999999999993,13.172413799113905,56.0
-52.500000000000014,27.499999999999993,14.724922840171372,21.0
-47.5,27.499999999999993,16.087385773196328,25.0
-42.5,27.499999999999993,17.27954890345315,22.0
-37.50000000000001,27.499999999999993,18.227736325557355,0.0
-32.500000000000014,27.499999999999993,18.8647267130727,0.0
-27.499999999999993,27.499999999999993,19.212449755101584,0.0
-22.5,27.499999999999993,19.363758105438528,0.0
-17.500000000000007,27.499999999999993,19.415697129456525,0.0
-12.50000000000001,27.499999999999993,19.4296657255318,0.0
-7.500000000000017,27.499999999999993,19.432516018088442,0.0
-2.4999999999999973,27.499999999999993,19.43239143379351,0.0
2.4999999999999973,27.499999999999993,19.429175782856632,0.0
7.499999999999991,27.499999999999993,19.41517740623863,0.0
12.499999999999986,27.499999999999993,19.36766296420746,0.0
17.500000000000007,27.499999999999993,19.239107029435782,0.0
22.5,27.499999999999993,18.96070789785825,0.0
27.499999999999993,27.499999999999993,18.476114916983946,0.0
32.499999999999986,27.499999999999993,17.79083642427619,0.0
37.499999999999986,27.499999999999993,16.97762458408757,0.0
42.5,27.499999999999993,16.107137383431137,46.0
47.5,27.499999999999993,15.192614035416891,13.0
52.49999999999999,27.499999999999993,14.255105166788585,19.0
57.499999999999986,27.499999999999993,13.426625389420485,14.0
62.49999999999998,27.499999999999993,12.921232547084575,11.0
67.49999999999997,27.499999999999993,12.915048293242224,8.0
72.49999999999997,27.499999999999993,13.488124833425779,14.0
77.50000000000001,27.499999999999993,14.597733827591043,75.0
82.50000000000001,27.499999999999993,16.020599215684122,8.0
87.5,27.499999999999993,17.393563856519084,0.0
92.5,27.499999999999993,18.41515954597823,0.0
97.49999999999999,27.499999999999993,19.00830200931079,0.0
102.49999999999999,27.499999999999993,19.281628862916765,0.0
107.49999999999999,27.499999999999993,19.384878642694073,0.0
112.49999999999997,27.499999999999993,19.41867664454893,0.0
117.49999999999997,27.499999999999993,19.42891942993728,0.0
122.50000000000001,27.499999999999993,19.43189871998013,0.0
127.50000000000001,27.499999999999993,19.43273442579808,0.0
132.5,27.499999999999993,19.432930454482918,0.0
137.5,27.499999999999993,19.4326311125895,0.0
142.5,27.499999999999993,19.43047131193625,0.0
147.49999999999997,27.499999999999993,19.42063040631126,0.0
152.49999999999997,27.499999999999993,19.38555891881476,0.0
157.49999999999997,27.499999999999993,19.286680554932076,0.0
162.49999999999997,27.499999999999993,19.06615303642528,0.0
167.5,27.499999999999993,18.67761408048758,0.0
172.5,27.499999999999993,18.13716198335427,0.0
177.5,27.499999999999993,17.538794069796335,0.0
-177.5,32.499999999999986,15.986784388463862,30.0
-172.5,32.499999999999986,15.297756765068177,0.0
-167.5,32.499999999999986,14.599913942465657,24.0
-162.5,32.499999999999986,13.769544255940247,6.0
-157.5,32.499999999999986,12.780222909532739,50.0
-152.5,32.499999999999986,11.7547489110622,7.0
-147.5,32.499999999999986,10.871732042932988,47.0
-142.5,32.499999999999986,10.248463053968393,20.0
-137.5,32.499999999999986,9.910508357738962,65.0
-132.5,32.499999999999986,9.777852344487917,59.0
-127.50000000000001,32.499999999999986,9.6083959674605,81.0
-122.50000000000001,32.499999999999986,9.032023646634773,50.0
-117.50000000000001,32.499999999999986,7.820851557016366,26.0
-112.5,32.499999999999986,6.216966673335179,62.0
-107.5,32.499999999999986,4.875032521529735,112.0
-102.5,32.499999999999986,4.335041055758826,107.0
-97.5,32.499999999999986,4.574457885126314,33.0
-92.50000000000001,32.499999999999986,5.123174164782636,37.0
-87.5,32.499999999999986,5.548733857993645,108.0
-82.50000000000001,32.499999999999986,5.82256775885395,122.0
-77.5,32.499999999999986,6.314382502066621,81.0
-72.5,32.499999999999986,7.436412389439818,33.0
-67.5,32.499999999999986,9.227359570722703,42.0
-62.50000000000001,32.499999999999986,11.304052635495388,39.0
-57.500000000000014,32.499999999999986,13.22928541161342,21.0
-52.500000000000014,32.499999999999986,14.839424652838721,0.0
-47.5,32.499999999999986,16.197614386833866,13.0
-42.5,32.499999999999986,17.358164761663964,0.0
-37.50000000000001,32.499999999999986,18.274330493094617,0.0
-32.500000000000014,32.499999999999986,18.88830909830578,0.0
-27.499999999999993,32.499999999999986,19.222448679744975,0.0
-22.5,32.499999999999986,19.367200737067183,0.0
-17.500000000000007,32.499999999999986,19.41663636609015,0.0
-12.50000000000001,32.499999999999986,19.429857952177844,0.0
-7.500000000000017,32.499999999999986,19.4324740375746,0.0
-2.4999999999999973,32.499999999999986,19.431882668915986,0.0
2.4999999999999973,32.499999999999986,19.426443600697972,0.0
7.499999999999991,32.499999999999986,19.403745070468414,0.0
12.499999999999986,32.499999999999986,19.329826174596533,0.0
17.500000000000007,32.499999999999986,19.138829057319445,0.0
22.5,32.499999999999986,18.74365372743689,0.0
27.499999999999993,32.499999999999986,18.081565442878503,0.0
32.499999999999986,32.499999999999986,17.169944663656285,0.0
37.499999999999986,32.499999999999986,16.11585764105362,0.0
42.5,32.499999999999986,15.06062807138698,12.0
47.5,32.499999999999986,14.122187960679815,15.0
52.49999999999999,32.499999999999986,13.396494260410067,40.0
57.499999999999986,32.499999999999986,12.974159729644123,16.0
62.49999999999998,32.499999999999986,12.916173591607633,8.0
67.49999999999997,32.499999999999986,13.24602291527456,2.0
72.49999999999997,32.499999999999986,13.982703814721017,26.0
77.50000000000001,32.499999999999986,15.103583752509515,46.0
82.50000000000001,32.499999999999986,16.437707585018632,25.0
87.5,32.499999999999986,17.681688988556964,0.0
92.5,32.499999999999986,18.585406349680675,0.0
97.49999999999999,32.499999999999986,19.097052436740686,0.0
102.49999999999999,32.499999999999986,19.3239226649462,0.0
107.49999999999999,32.499999999999986,19.403570802544994,0.0
112.49999999999997,32.499999999999986,19.426212880934287,0.0
117.49999999999997,32.499999999999986,19.431648713210148,0.0
122.50000000000001,32.499999999999986,19.432810142828714,0.0
127.50000000000001,32.499999999999986,19.433005936952156,0.0
132.5,32.499999999999986,19.432879982119,0.0
137.5,32.499999999999986,19.432036837371385,0.0
142.5,32.499999999999986,19.427821879373205,0.0
147.49999999999997,32.499999999999986,19.410164108630884,0.0
152.49999999999997,32.499999999999986,19.350951651097805,0.0
157.49999999999997,32.499999999999986,19.19380119874707,0.0
162.49999999999997,32.499999999999986,18.863532017617526,0.0
167.5,32.499999999999986,18.31121944724657,0.0
172.5,32.499999999999986,17.56945470168824,0.0
177.5,32.499999999999986,16.75414930889869,0.0
-177.5,37.499999999999986,14.692495571746488,50.0
-172.5,37.499999999999986,13.955952378984888,9.0
-167.5,37.499999999999986,13.25575190249586,28.0
-162.5,37.499999999999986,12.489243498131014,35.0
-157.5,37.499999999999986,11.631963763064169,91.0
-152.5,37.499999999999986,10.76848494075959,27.0
-147.5,37.499999999999986,10.061506605484816,14.0
-142.5,37.499999999999986,9.6578427449553,44.0
-137.5,37.499999999999986,9.579706616112322,10.0
-132.5,37.499999999999986,9.66393844458507,50.0
-127.50000000000001,37.499999999999986,9.588627726752968,49.0
-122.50000000000001,37.499999999999986,9.003207087205388,24.0
-117.50000000000001,37.499999999999986,7.763548880515869,32.0
-112.5,37.499999999999986,6.140258258090648,105.0
-107.5,37.499999999999986,4.723125477547325,121.0
-102.5,37.499999999999986,4.002148808488672,37.0
-97.5,37.499999999999986,4.032359180750645,21.0
-92.50000000000001,37.499999999999986,4.4894014189870886,63.0
-87.5,37.499999999999986,4.990136197467496,80.0
-82.50000000000001,37.499999999999986,5.418429496256428,96.0
-77.5,37.499999999999986,6.0430929995612575,62.0
-72.5,37.499999999999986,7.266075120681649,64.0
-67.5,37.499999999999986,9.177052770573807,19.0
-62.50000000000001,37.499999999999986,11.41639534975952,7.0
-57.500000000000014,37.499999999999986,13.507231407750778,8.0
-52.500000000000014,37.499999999999986,15.221193912098737,17.0
-47.5,37.499999999999986,16.58664731723646,16.0
-42.5,37.499999999999986,17.672875635502102,0.0
-37.50000000000001,37.499999999999986,18.47994794930678,0.0
-32.500000000000014,37.499999999999986,18.996606119713576,0.0
-27.499999999999993,37.499999999999986,19.268053984990864,0.0
-22.5,37.499999999999986,19.38242612175374,0.0
-17.500000000000007,37.499999999999986,19.42063886495459,0.0
-12.50000000000001,37.499999999999986,19.430675078383846,0.0
-7.500000000000017,37.499999999999986,19.43253676657526,0.0
-2.4999999999999973,37.499999999999986,19.43142571206799,0.0
2.4999999999999973,37.499999999999986,19.423956966721033,0.0
7.499999999999991,37.499999999999986,19.393534211226054,0.0
12.499999999999986,37.499999999999986,19.296907670288515,0.0
17.500000000000007,37.499999999999986,19.054464438102013,0.0
22.5,37.499999999999986,18.567775644285668,0.0
27.499999999999993,37.499999999999986,17.771572181096264,0.0
32.499999999999986,37.499999999999986,16.684962658120128,0.0
37.499999999999986,37.499999999999986,15.419880469633753,0.0
42.5,37.499999999999986,14.15450451574247,19.0
47.5,37.499999999999986,13.103507271694307,45.0
52.49999999999999,37.499999999999986,12.47114629306409,16.0
57.499999999999986,37.499999999999986,12.36031982504448,18.0
62.49999999999998,37.499999999999986,12.714031440463513,0.0
67.49999999999997,37.499999999999986,13.402087197987063,30.0
72.49999999999997,37.499999999999986,14.35778860607412,39.0
77.50000000000001,37.499999999999986,15.548705556291761,0.0
82.50000000000001,37.499999999999986,16.83307042851435,0.0
87.5,37.499999999999986,17.960690135579735,0.0
92.5,37.499999999999986,18.743466989571264,0.0
97.49999999999999,37.499999999999986,19.16966461726107,0.0
102.49999999999999,37.499999999999986,19.35164501218379,0.0
107.49999999999999,37.499999999999986,19.412749341496585,0.0
112.49999999999997,37.499999999999986,19.428967950850424,0.0
117.49999999999997,37.499999999999986,19.432374104209924,0.0
122.50000000000001,37.499999999999986,19.432843515221247,0.0
127.50000000000001,37.499999999999986,19.432621615724344,0.0
132.5,37.499999999999986,19.431924221439004,0.0
137.5,37.499999999999986,19.429825915064164,0.0
142.5,37.499999999999986,19.42157861189659,0.0
147.49999999999997,37.499999999999986,19.38943102570783,0.0
152.49999999999997,37.499999999999986,19.285095341516524,0.0
157.49999999999997,37.499999999999986,19.017317955537802,0.0
162.49999999999997,37.499999999999986,18.480229380199976,0.0
167.5,37.499999999999986,17.63886962341572,0.0
172.5,37.499999999999986,16.602020079423955,8.0
177.5,37.499999999999986,15.572144014083745,34.0
-177.5,42.5,13.253319395427042,15.0
-172.5,42.5,12.597506507530143,14.0
-167.5,42.5,11.971215927980685,17.0
-162.5,42.5,11.276257232309058,36.0
-157.5,42.5,10.522884017383063,82.0
-152.5,42.5,9.794518916301989,40.0
-147.5,42.5,9.258800826092278,75.0
-142.5,42.5,9.094213289766232,72.0
-137.5,42.5,9.305197840283524,26.0
-132.5,42.5,9.634014432515464,11.0
-127.50000000000001,42.5,9.68908015846995,27.0
-122.50000000000001,42.5,9.158246550870363,42.0
-117.50000000000001,42.5,7.976588714078002,91.0
-112.5,42.5,6.400969308092099,93.0
-107.5,42.5,4.902197428536012,99.0
-102.5,42.5,3.901116166054952,65.0
-97.5,42.5,3.566036499500059,77.0
-92.50000000000001,42.5,3.7853877588917877,42.0
-87.5,42.5,4.2839238803823285,98.0
-82.50000000000001,42.5,4.874444266947306,75.0
-77.5,42.5,5.683936407825432,116.0
-72.5,42.5,7.035335201628227,115.0
-67.5,42.5,9.041193530968465,44.0
-62.50000000000001,42.5,11.407811619293653,31.0
-57.500000000000014,42.5,13.675700776792004,13.0
-52.500000000000014,42.5,15.553979929246426,30.0
-47.5,42.5,16.989594759304506,1.0
-42.5,42.5,18.029799100906583,0.0
-37.50000000000001,42.5,18.7232636781418,0.0
-32.500000000000014,42.5,19.126573401670456,0.0
-27.499999999999993,42.5,19.322738336108102,0.0
-22.5,42.5,19.400550451162232,0.0
-17.500000000000007,42.5,19.425361467692426,0.0
-12.50000000000001,42.5,19.431637420889082,0.0
-7.500000000000017,42.5,19.43266518781256,0.0
-2.4999999999999973,42.5,19.431273252259267,0.0
2.4999999999999973,42.5,19.423084974068253,0.0
7.499999999999991,42.5,19.39010817782998,0.0
12.499999999999986,42.5,19.286537582831997,0.0
17.500000000000007,42.5,19.02993790556841,0.0
22.5,42.5,18.520521846824174,0.0
27.499999999999993,42.5,17.689568749649478,0.0
32.499999999999986,42.5,16.538661738532696,33.0
37.499999999999986,42.5,15.147240849433231,41.0
42.5,42.5,13.684536950113655,39.0
47.5,42.5,12.433681410963121,26.0
52.49999999999999,42.5,11.731183907273781,27.0
57.499999999999986,42.5,11.769361211837504,26.0
62.49999999999998,42.5,12.447747461533673,40.0
67.49999999999997,42.5,13.49535875752553,44.0
72.49999999999997,42.5,14.714721864579346,33.0
77.50000000000001,42.5,16.012704571650282,0.0
82.50000000000001,42.5,17.257166195767127,0.0
87.5,42.5,18.259488882916227,0.0
92.5,42.5,18.908775780854533,0.0
97.49999999999999,42.5,19.241788255597328,0.0
102.49999999999999,42.5,19.376588835144247,0.0
107.49999999999999,42.5,19.419657064038628,0.0
112.49999999999997,42.5,19.430449946349707,0.0
117.49999999999997,42.5,19.432312946418396,0.0
122.50000000000001,42.5,19.43184325510345,0.0
127.50000000000001,42.5,19.43017381008366,0.0
132.5,42.5,19.42706228828024,0.0
137.5,42.5,19.421159386175788,0.0
142.5,42.5,19.405725485094624,0.0
147.49999999999997,42.5,19.354120917199076,0.0
152.49999999999997,42.5,19.192191239296683,0.0
157.49999999999997,42.5,18.78130254939712,0.0
162.49999999999997,42.5,17.972830878683173,0.0
167.5,42.5,16.755808615924153,0.0
172.5,42.5,15.362505354002801,7.0
177.5,42.5,14.138425891570561,28.0
-177.5,47.5,11.85774889206927,23.0
-172.5,47.5,11.282289045491497,16.0
-167.5,47.5,10.734349160911233,13.0
-162.5,47.5,10.121433778321112,28.0
-157.5,47.5,9.492869823101554,19.0
-152.5,47.5,8.921535589637866,67.0
-147.5,47.5,8.55054474032031,32.0
-142.5,47.5,8.564472919791152,89.0
-137.5,47.5,8.965294045130888,75.0
-132.5,47.5,9.458956411893878,31.0
-127.50000000000001,47.5,9.632788707361746,13.0
-122.50000000000001,47.5,9.201736822358276,99.0
-117.50000000000001,47.5,8.124228151749612,50.0
-112.5,47.5,6.603796122486993,123.0
-107.5,47.5,5.005130715951367,32.0
-102.5,47.5,3.720337475536017,56.0
-97.5,47.5,3.047899051932741,33.0
-92.50000000000001,47.5,3.0699533421983105,22.0
-87.5,47.5,3.593212463225222,67.0
-82.50000000000001,47.5,4.3424122378849885,98.0
-77.5,47.5,5.2854899927710655,79.0
-72.5,47.5,6.655368250147904,53.0
-67.5,47.5,8.610496803179537,82.0
-62.50000000000001,47.5,10.984091704300456,15.0
-57.500000000000014,47.5,13.39161748430675,38.0
-52.500000000000014,47.5,15.488331099813651,7.0
-47.5,47.5,17.100137845566938,0.0
-42.5,47.5,18.203417264966546,0.0
-37.50000000000001,47.5,18.86737826824969,0.0
-32.500000000000014,47.5,19.210576463710865,0.0
-27.499999999999993,47.5,19.35957824472207,0.0
-22.5,47.5,19.41300728057843,0.0
-17.500000000000007,47.5,19.428639429819846,0.0
-12.50000000000001,47.5,19.43231441831034,0.0
-7.500000000000017,47.5,19.43280846793577,0.0
-2.4999999999999973,47.5,19.431531531047455,0.0
2.4999999999999973,47.5,19.424413280829324,0.0
7.499999999999991,47.5,19.395775730774716,0.0
12.499999999999986,47.5,19.305697797527774,0.0
17.500000000000007,47.5,19.081489990518566,0.0
22.5,47.5,18.631413684293662,0.0
27.499999999999993,47.5,17.880087384724597,0.0
32.499999999999986,47.5,16.795501919896438,30.0
37.499999999999986,47.5,15.402022546013256,6.0
42.5,47.5,13.82903689468303,32.0
47.5,47.5,12.389904460378526,18.0
52.49999999999999,47.5,11.53589940006007,69.0
57.499999999999986,47.5,11.581749566336775,68.0
62.49999999999998,47.5,12.446674005734742,29.0
67.49999999999997,47.5,13.756743378433464,12.0
72.49999999999997,47.5,15.175867938129798,43.0
77.50000000000001,47.5,16.529775080032376,0.0
82.50000000000001,47.5,17.693759685786084,0.0
87.5,47.5,18.548895618856626,0.0
92.5,47.5,19.06076760330116,0.0
97.49999999999999,47.5,19.30502022483119,0.0
102.49999999999999,47.5,19.397372598179693,0.0
107.49999999999999,47.5,19.424942293448893,0.0
112.49999999999997,47.5,19.431027697195674,0.0
117.49999999999997,47.5,19.430701129999928,0.0
122.50000000000001,47.5,19.427014663481202,0.0
127.50000000000001,47.5,19.419357693065145,0.0
132.5,47.5,19.4068162310408,0.0
137.5,47.5,19.388645035265696,0.0
142.5,47.5,19.358974210720696,0.0
147.49999999999997,47.5,19.286964958496576,0.0
152.49999999999997,47.5,19.077565688835094,0.0
157.49999999999997,47.5,18.546198748195064,0.0
162.49999999999997,47.5,17.495224804675733,0.0
167.5,47.5,15.924721819674899,18.0
172.5,47.5,14.180684283139332,54.0
177.5,47.5,12.755367551193212,30.0
-177.5,52.49999999999999,10.801518322432367,24.0
-172.5,52.49999999999999,10.149571373740796,20.0
-167.5,52.49999999999999,9.596400419921293,34.0
-162.5,52.49999999999999,9.077452810864491,28.0
-157.5,52.49999999999999,8.641515753649232,37.0
-152.5,52.49999999999999,8.289084012160279,5.0
-147.5,52.49999999999999,8.076791608779725,58.0
-142.5,52.49999999999999,8.167280712302837,36.0
-137.5,52.49999999999999,8.606925796169735,45.0
-132.5,52.49999999999999,9.159890952853631,21.0
-127.50000000000001,52.49999999999999,9.438876693459903,19.0
-122.50000000000001,52.49999999999999,9.137178121122247,41.0
-117.50000000000001,52.49999999999999,8.16043148650334,101.0
-112.5,52.49999999999999,6.653113328751845,41.0
-107.5,52.49999999999999,4.942858399548308,79.0
-102.5,52.49999999999999,3.4427733712077044,37.0
-97.5,52.49999999999999,2.5427823401651124,81.0
-92.50000000000001,52.49999999999999,2.4349950091623977,105.0
-87.5,52.49999999999999,2.962484138251817,62.0
-82.50000000000001,52.49999999999999,3.7703255734208336,81.0
-77.5,52.49999999999999,4.697687939429979,64.0
-72.5,52.49999999999999,5.923659783817571,84.0
-67.5,52.49999999999999,7.6895760480659305,57.0
-62.50000000000001,52.49999999999999,9.982539289796666,45.0
-57.500000000000014,52.49999999999999,12.508086082200558,13.0
-52.500000000000014,52.49999999999999,14.873877219246209,2.0
-47.5,52.49999999999999,16.774087582337405,0.0
-42.5,52.49999999999999,18.08103155071592,0.0
-37.50000000000001,52.49999999999999,18.843415190835906,0.0
-32.500000000000014,52.49999999999999,19.21581913202051,0.0
-27.499999999999993,52.49999999999999,19.36633326126254,0.0
-22.5,52.49999999999999,19.416185743736985,0.0
-17.500000000000007,52.49999999999999,19.429621616515277,0.0
-12.50000000000001,52.49999999999999,19.43254069086419,0.0
-7.500000000000017,52.49999999999999,19.432918157702748,0.0
-2.4999999999999973,52.49999999999999,19.43204306562217,0.0
2.4999999999999973,52.49999999999999,19.4271146993839,0.0
7.499999999999991,52.49999999999999,19.40703950790032,0.0
12.499999999999986,52.49999999999999,19.342668711490163,0.0
17.500000000000007,52.49999999999999,19.177758738192306,0.0
22.5,52.49999999999999,18.832856625157497,0.0
27.499999999999993,52.49999999999999,18.225365983290402,0.0
32.499999999999986,52.49999999999999,17.29198420501263,0.0
37.499999999999986,52.49999999999999,16.014486178926322,29.0
